id,host_id,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,extra_people,minimum_nights,instant_bookable,cancellation_policy,review_scores_location,review_scores_value,number_of_reviews
10991861,10251288,0.9,False,True,True,True,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,51.0,10.0,2,False,strict,9.0,9.0,11
17095543,114715995,1.0,False,True,False,True,House,Private room,2,1.5,1.0,1.0,Real Bed,33.0,0.0,1,True,flexible,10.0,10.0,1
13314657,66134230,0.97,False,True,False,False,House,Private room,1,1.0,1.0,1.0,Real Bed,29.0,0.0,1,False,flexible,8.0,10.0,1
15451071,99111813,1.0,False,True,False,True,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,45.0,5.0,1,True,flexible,10.0,10.0,8
509299,2236434,0.99,False,True,True,True,House,Private room,2,1.0,1.0,2.0,Real Bed,28.0,0.0,1,True,moderate,8.0,9.0,182
14427919,88789625,1.0,False,True,False,False,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,70.0,0.0,1,False,moderate,9.0,10.0,9
14351852,87562063,0.8,False,True,False,False,House,Shared room,3,1.0,1.0,3.0,Real Bed,30.0,10.0,1,True,strict,9.0,9.0,13
14905687,20055836,1.0,False,True,False,True,House,Private room,2,1.0,1.0,1.0,Real Bed,60.0,0.0,1,False,flexible,10.0,10.0,5
15191655,95862195,0.73,False,True,False,True,House,Private room,1,1.0,1.0,1.0,Real Bed,30.0,0.0,1,False,flexible,9.0,9.0,2
14146496,85438727,1.0,True,True,False,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,22.0,0.0,1,True,strict,9.0,9.0,32
12174586,6437980,1.0,False,True,True,False,House,Private room,1,1.0,1.0,1.0,Real Bed,25.0,0.0,2,False,moderate,8.0,10.0,7
7687524,40374112,1.0,False,True,False,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,22.0,0.0,2,False,flexible,7.0,9.0,18
6010752,31202746,1.0,False,True,True,True,Apartment,Entire home/apt,6,1.0,3.0,5.0,Real Bed,107.0,15.0,1,True,flexible,9.0,9.0,44
16971645,113532082,1.0,False,True,False,False,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,140.0,0.0,2,False,strict,8.0,10.0,1
11117091,647136,1.0,False,True,False,True,House,Private room,2,1.5,1.0,2.0,Real Bed,19.0,10.0,1,False,strict,8.0,9.0,35
15022955,94822424,1.0,True,True,True,False,House,Private room,1,1.0,1.0,1.0,Real Bed,25.0,5.0,2,False,flexible,10.0,10.0,4
15832584,23173692,1.0,False,True,True,True,House,Private room,2,1.0,1.0,1.0,Real Bed,29.0,4.0,3,False,moderate,9.0,10.0,5
12825208,30629100,1.0,False,True,True,True,Apartment,Private room,1,1.0,0.0,1.0,Real Bed,27.0,0.0,7,False,flexible,10.0,10.0,8
16920633,59275110,1.0,False,True,False,False,Bed & Breakfast,Private room,1,2.0,1.0,1.0,Real Bed,35.0,10.0,1,True,moderate,9.0,9.0,3
15726900,100076350,1.0,False,True,False,False,House,Entire home/apt,8,2.0,6.0,6.0,Real Bed,177.0,0.0,1,True,strict,9.0,9.0,3
7005720,36726023,1.0,False,True,True,False,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,120.0,0.0,3,False,strict,9.0,10.0,8
12277144,44273233,1.0,False,True,True,True,House,Private room,2,1.5,1.0,2.0,Real Bed,29.0,0.0,1,True,moderate,8.0,9.0,18
1560945,7291297,0.7,False,True,True,True,House,Private room,1,2.0,1.0,1.0,Real Bed,20.0,7.0,6,False,moderate,8.0,9.0,2
16115614,30629100,1.0,False,True,True,False,House,Private room,2,2.0,1.0,1.0,Pull-out Sofa,23.0,0.0,7,False,strict,9.0,8.0,2
14551908,31206910,1.0,False,True,True,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,42.0,0.0,1,True,strict,10.0,9.0,4
15466792,14688852,1.0,False,True,False,True,House,Private room,2,1.0,1.0,1.0,Real Bed,35.0,0.0,1,True,flexible,10.0,10.0,5
7487330,37076933,1.0,False,True,False,False,House,Private room,2,1.0,1.0,1.0,Real Bed,40.0,0.0,1,False,moderate,8.0,8.0,1
12893666,40786507,1.0,True,True,True,True,Cabin,Entire home/apt,3,1.0,0.0,2.0,Real Bed,42.0,0.0,1,True,strict,9.0,10.0,44
5462640,42128,1.0,False,True,True,True,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,37.0,13.0,1,False,strict,10.0,10.0,24
10629182,44114247,1.0,False,True,True,False,Apartment,Private room,1,1.0,2.0,1.0,Real Bed,25.0,0.0,2,True,flexible,9.0,9.0,6
11157906,50975483,1.0,True,True,True,True,House,Private room,4,1.0,1.0,2.0,Real Bed,29.0,20.0,2,False,flexible,10.0,10.0,46
8280692,43652613,0.9,False,True,True,True,House,Private room,2,1.0,1.0,2.0,Real Bed,25.0,10.0,1,False,moderate,10.0,10.0,13
14048438,82437746,1.0,False,True,False,False,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,90.0,0.0,3,False,strict,10.0,10.0,2
4742500,24452919,1.0,False,True,True,True,House,Entire home/apt,6,2.5,3.0,4.0,Real Bed,180.0,43.0,2,False,moderate,9.0,9.0,11
375403,1888579,1.0,False,True,True,True,House,Private room,2,1.0,1.0,1.0,Real Bed,25.0,20.0,1,False,moderate,9.0,9.0,23
15738903,43652613,0.9,False,True,True,True,Other,Private room,2,1.0,1.0,1.0,Real Bed,30.0,10.0,1,False,flexible,9.0,9.0,5
15091111,94822424,1.0,True,True,True,True,House,Private room,1,1.0,1.0,1.0,Real Bed,25.0,5.0,2,False,flexible,9.0,10.0,4
16935695,42030638,1.0,False,True,False,False,House,Private room,1,1.0,0.0,1.0,Real Bed,26.0,0.0,1,False,flexible,9.0,10.0,3
9265497,871053,1.0,False,True,True,True,Apartment,Entire home/apt,8,2.0,1.0,2.0,Real Bed,75.0,10.0,3,False,strict,8.0,9.0,33
15892156,100076350,1.0,False,True,False,False,House,Private room,2,2.0,1.0,1.0,Real Bed,27.0,25.0,2,True,strict,10.0,10.0,1
9074177,47322069,1.0,False,True,False,True,House,Private room,2,2.0,1.0,2.0,Real Bed,30.0,20.0,5,False,flexible,9.0,9.0,6
15163085,96209297,0.7,False,False,False,True,House,Private room,2,1.0,1.0,2.0,Real Bed,21.0,10.0,1,False,strict,10.0,9.0,10
7739250,22033798,1.0,False,True,False,True,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,135.0,0.0,2,False,moderate,8.0,9.0,17
12476803,67535337,1.0,False,True,True,True,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,130.0,0.0,3,False,strict,10.0,10.0,6
16169763,4677515,1.0,False,True,True,False,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,92.0,0.0,2,True,strict,10.0,10.0,1
15495715,55525726,1.0,False,True,False,True,House,Private room,2,1.5,1.0,1.0,Real Bed,40.0,0.0,2,False,flexible,10.0,10.0,2
10968810,50919544,1.0,True,True,True,True,House,Private room,2,1.0,1.0,2.0,Real Bed,50.0,20.0,1,False,flexible,10.0,10.0,2
14047647,82437746,1.0,False,True,False,False,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,90.0,0.0,3,False,flexible,7.0,9.0,4
13904572,82437746,1.0,False,True,False,True,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,75.0,10.0,3,False,flexible,9.0,10.0,4
6587893,30629100,1.0,False,True,True,True,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,60.0,5.0,5,False,strict,9.0,10.0,31
11495879,8742562,1.0,True,True,True,False,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,31.0,0.0,1,False,moderate,10.0,10.0,11
14335002,77772983,1.0,False,True,False,True,Apartment,Private room,4,1.0,1.0,1.0,Real Bed,33.0,15.0,1,True,strict,9.0,10.0,36
6193628,32119989,1.0,False,True,True,True,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,75.0,20.0,4,False,strict,9.0,10.0,20
13029202,71984583,1.0,False,True,False,True,House,Private room,6,2.0,1.0,5.0,Real Bed,60.0,0.0,3,True,flexible,7.0,7.0,4
15763114,77470378,1.0,True,True,True,True,House,Private room,1,2.0,1.0,1.0,Real Bed,20.0,5.0,1,True,moderate,8.0,10.0,11
4593321,647136,1.0,False,True,False,True,House,Entire home/apt,8,1.5,3.0,4.0,Real Bed,75.0,10.0,2,False,strict,8.0,8.0,2
6983251,5319733,0.97,False,True,True,False,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,70.0,0.0,1,True,strict,7.0,8.0,2
16674065,104079503,1.0,False,True,False,True,House,Private room,1,1.5,1.0,1.0,Real Bed,18.0,0.0,1,False,flexible,9.0,10.0,4
7783062,11991609,1.0,False,True,True,True,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,51.0,20.0,2,False,flexible,10.0,10.0,2
12182631,30629100,1.0,False,True,True,True,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,60.0,5.0,4,False,strict,8.0,9.0,12
8164389,42572149,1.0,False,True,True,True,House,Private room,1,1.0,1.0,1.0,Real Bed,25.0,0.0,2,False,moderate,9.0,10.0,10
9085336,30629100,1.0,False,True,True,True,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,65.0,5.0,5,False,strict,9.0,9.0,19
8824957,8519167,1.0,False,True,True,True,House,Private room,1,1.0,1.0,1.0,Real Bed,26.0,0.0,1,False,moderate,10.0,10.0,2
16296476,30629100,1.0,False,True,True,True,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,48.0,0.0,5,False,strict,10.0,10.0,1
15642320,100908979,1.0,True,True,False,True,House,Private room,3,1.0,1.0,2.0,Real Bed,20.0,15.0,2,True,flexible,10.0,10.0,20
14182693,85930404,1.0,False,True,True,False,House,Private room,2,1.0,1.0,1.0,Real Bed,48.0,14.0,1,False,flexible,8.0,8.0,2
15653953,101031036,1.0,False,True,False,False,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,85.0,0.0,2,True,flexible,8.0,10.0,2
15954078,103373872,1.0,False,True,False,True,House,Private room,2,1.0,1.0,1.0,Real Bed,25.0,10.0,1,True,flexible,10.0,10.0,1
709990,3331699,1.0,True,True,True,True,House,Private room,1,1.0,1.0,1.0,Real Bed,29.0,0.0,1,False,flexible,9.0,10.0,36
15266193,38934270,0.5,False,True,False,True,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,75.0,10.0,2,False,strict,8.0,9.0,3
14394072,88447299,1.0,True,True,False,True,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,75.0,50.0,1,False,strict,9.0,9.0,27
13278373,74839914,1.0,True,True,True,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,20.0,10.0,2,False,moderate,9.0,10.0,21
3920679,19493117,1.0,False,True,True,True,House,Entire home/apt,5,1.0,2.0,3.0,Real Bed,85.0,0.0,60,False,strict,6.0,5.0,2
2347963,11991609,1.0,False,True,True,True,Bed & Breakfast,Private room,1,1.0,1.0,1.0,Real Bed,20.0,20.0,1,False,flexible,9.0,9.0,52
15530250,26467772,1.0,False,True,True,False,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,65.0,30.0,1,False,flexible,10.0,10.0,3
16495289,85945077,0.9,False,True,True,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,21.0,10.0,1,False,flexible,10.0,9.0,3
16223099,104529827,1.0,False,True,True,True,House,Private room,2,1.0,1.0,2.0,Real Bed,45.0,20.0,1,True,moderate,10.0,10.0,1
454009,1947003,1.0,False,True,True,True,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,21.0,10.0,2,True,flexible,9.0,9.0,82
16366405,107179457,0.83,False,True,False,True,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,69.0,0.0,1,False,flexible,9.0,9.0,2
13744968,27996540,1.0,False,True,True,False,House,Entire home/apt,8,2.0,3.0,3.0,Real Bed,109.0,0.0,2,False,strict,10.0,10.0,2
3773360,19342820,0.97,False,True,True,True,House,Private room,2,1.5,1.0,1.0,Real Bed,28.0,0.0,1,True,flexible,9.0,9.0,83
9409799,35351106,1.0,False,True,False,True,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,40.0,0.0,1,False,flexible,8.0,9.0,86
507203,2236434,0.99,False,True,True,True,House,Private room,3,2.0,1.0,2.0,Real Bed,32.0,0.0,1,False,moderate,9.0,9.0,18
13370963,67535337,1.0,False,True,True,True,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,135.0,0.0,3,False,strict,10.0,10.0,1
1566565,8332765,1.0,False,True,False,True,House,Private room,2,1.0,1.0,1.0,Real Bed,25.0,0.0,2,False,moderate,8.0,9.0,37
14635528,1964720,1.0,False,True,False,True,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,65.0,10.0,1,True,strict,9.0,9.0,7
14676516,91233480,0.57,False,True,False,True,House,Entire home/apt,4,1.0,2.0,4.0,Real Bed,99.0,0.0,1,False,flexible,10.0,10.0,2
13105997,72840829,1.0,False,True,False,False,Apartment,Entire home/apt,6,2.0,2.0,4.0,Real Bed,120.0,10.0,3,False,strict,9.0,10.0,6
13107158,72850980,1.0,True,True,True,True,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,80.0,0.0,3,True,moderate,10.0,10.0,9
11138061,27889493,1.0,False,True,True,True,House,Entire home/apt,5,1.0,3.0,3.0,Real Bed,77.0,0.0,5,False,strict,10.0,10.0,5
389364,1948070,1.0,False,True,True,False,House,Private room,2,0.5,1.0,1.0,Pull-out Sofa,25.0,0.0,2,False,strict,9.0,10.0,41
7208317,25111759,0.9,False,True,True,False,House,Private room,4,1.0,1.0,2.0,Real Bed,22.0,5.0,1,False,flexible,8.0,9.0,20
3797119,19493117,1.0,False,True,True,True,House,Private room,1,1.0,1.0,1.0,Real Bed,25.0,0.0,30,False,moderate,9.0,9.0,18
389185,1947188,1.0,False,True,True,True,House,Private room,1,1.0,1.0,1.0,Real Bed,18.0,12.0,1,False,flexible,10.0,10.0,4
10300175,51996377,0.9,False,True,False,True,House,Private room,2,2.5,1.0,1.0,Real Bed,45.0,10.0,1,False,strict,10.0,9.0,2
15199081,96518484,1.0,False,True,False,True,House,Private room,2,1.0,1.0,1.0,Real Bed,25.0,0.0,1,False,strict,10.0,10.0,5
7071630,37076933,1.0,False,True,False,False,House,Entire home/apt,6,1.5,3.0,4.0,Real Bed,120.0,0.0,4,False,strict,9.0,9.0,10
10740459,55524347,1.0,False,True,False,False,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,40.0,20.0,10,False,strict,8.0,10.0,9
7332769,19342820,0.97,False,True,True,False,House,Private room,3,1.5,1.0,2.0,Real Bed,35.0,15.0,1,True,flexible,8.0,9.0,100
15851657,80192665,1.0,False,True,False,True,House,Private room,1,1.5,1.0,1.0,Real Bed,20.0,10.0,1,False,flexible,9.0,9.0,2
13883200,82176006,1.0,False,True,False,True,House,Private room,2,1.0,1.0,1.0,Real Bed,23.0,0.0,1,False,strict,9.0,10.0,25
15979797,103819923,1.0,False,True,False,False,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,78.0,0.0,2,False,moderate,10.0,10.0,3
3262803,8733246,0.5,False,True,False,True,House,Entire home/apt,4,2.0,4.0,6.0,Real Bed,95.0,0.0,7,False,moderate,10.0,10.0,1
15414971,98764323,1.0,False,True,False,False,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,30.0,0.0,1,True,flexible,10.0,10.0,1
6572451,34374371,1.0,True,True,False,False,House,Private room,2,1.0,1.0,2.0,Real Bed,30.0,0.0,1,False,flexible,9.0,10.0,74
4572017,20221967,1.0,False,True,True,True,House,Private room,2,1.0,1.0,1.0,Real Bed,39.0,5.0,1,False,flexible,10.0,10.0,9
10732756,18032682,1.0,False,True,True,True,House,Private room,6,3.5,4.0,5.0,Real Bed,250.0,15.0,2,False,strict,10.0,10.0,9
12829758,2762421,1.0,False,True,False,True,House,Private room,2,1.0,1.0,1.0,Real Bed,18.0,15.0,5,False,moderate,9.0,10.0,6
901300,4815458,1.0,True,True,False,True,House,Private room,1,2.0,1.0,1.0,Real Bed,32.0,10.0,1,False,flexible,9.0,10.0,44
4047214,8681880,1.0,False,True,False,True,House,Private room,2,1.0,1.0,1.0,Real Bed,50.0,0.0,2,False,flexible,9.0,9.0,2
3916076,20281828,1.0,False,True,True,True,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,20.0,0.0,7,False,flexible,8.0,9.0,19
16249592,51532224,1.0,False,True,False,False,House,Private room,2,1.0,1.0,1.0,Real Bed,50.0,0.0,1,False,strict,9.0,10.0,2
15594127,95862195,0.73,False,True,False,True,House,Private room,1,1.0,1.0,1.0,Real Bed,18.0,0.0,1,False,flexible,9.0,9.0,2
11923942,63633763,1.0,False,True,True,False,House,Private room,2,1.0,1.0,1.0,Real Bed,60.0,0.0,1,True,moderate,9.0,8.0,9
4303683,18194917,1.0,False,True,True,True,House,Private room,2,1.5,1.0,1.0,Real Bed,45.0,15.0,2,True,flexible,9.0,10.0,17
17146360,61353730,1.0,False,True,True,False,Apartment,Entire home/apt,2,1.0,0.0,2.0,Real Bed,38.0,0.0,5,True,strict,10.0,10.0,1
14370098,55176878,0.9,False,True,False,True,House,Entire home/apt,2,1.0,3.0,3.0,Real Bed,200.0,0.0,1,False,flexible,6.0,8.0,1
15310604,61353730,1.0,False,True,True,True,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,36.0,0.0,5,True,moderate,8.0,8.0,6
1284765,6989753,1.0,False,True,False,False,House,Private room,1,1.0,1.0,1.0,Real Bed,21.0,0.0,1,False,strict,8.0,8.0,25
5719053,4815458,1.0,True,True,False,False,House,Private room,2,1.0,1.0,1.0,Futon,32.0,10.0,1,False,flexible,10.0,10.0,1
15175525,65340091,0.9,False,True,False,False,House,Private room,2,1.0,1.0,1.0,Real Bed,29.0,0.0,2,True,moderate,10.0,10.0,14
5079697,647136,1.0,False,True,False,True,House,Private room,2,1.5,1.0,1.0,Real Bed,18.0,10.0,1,True,strict,7.0,9.0,25
16924771,97151238,1.0,False,True,True,True,House,Private room,1,1.0,1.0,1.0,Real Bed,24.0,0.0,7,False,strict,10.0,10.0,1
17138230,115208327,0.93,False,True,False,True,House,Private room,2,1.0,1.0,2.0,Real Bed,20.0,12.0,1,True,strict,8.0,10.0,5
10846287,35325753,1.0,True,True,True,True,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,105.0,0.0,1,False,strict,9.0,10.0,9
2419545,647136,1.0,False,True,False,True,House,Private room,2,1.5,1.0,1.0,Pull-out Sofa,25.0,10.0,1,False,strict,8.0,9.0,54
10584944,54608267,1.0,True,True,False,True,House,Entire home/apt,6,1.0,3.0,4.0,Real Bed,30.0,30.0,1,False,flexible,10.0,10.0,19
9993644,50919544,1.0,True,True,True,True,Bed & Breakfast,Private room,4,1.0,1.0,4.0,Real Bed,61.0,20.0,1,False,flexible,10.0,10.0,2
2456463,11994578,1.0,True,True,True,True,House,Private room,1,1.0,1.0,1.0,Real Bed,21.0,0.0,2,False,moderate,9.0,10.0,35
11091919,30629100,1.0,False,True,True,True,Apartment,Private room,3,1.0,0.0,2.0,Real Bed,32.0,5.0,4,False,strict,8.0,9.0,16
461473,2293734,1.0,False,True,False,True,House,Private room,1,1.0,1.0,1.0,Real Bed,25.0,15.0,1,True,flexible,8.0,9.0,46
2456256,11994578,1.0,True,True,True,True,House,Private room,2,1.0,1.0,2.0,Real Bed,22.0,8.0,2,False,moderate,9.0,10.0,43
15299328,2370897,0.39,False,True,True,True,House,Entire home/apt,6,1.0,2.0,2.0,Real Bed,65.0,0.0,3,False,strict,10.0,10.0,1
15954113,10106709,1.0,False,True,True,False,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,52.0,0.0,2,True,strict,10.0,10.0,1
6255603,31769923,1.0,False,True,True,False,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,45.0,10.0,1,False,strict,10.0,10.0,11
1304421,6989753,1.0,False,True,False,False,House,Private room,2,1.0,1.0,1.0,Real Bed,30.0,10.0,1,False,strict,7.0,9.0,8
15426596,30629100,1.0,False,True,True,True,Apartment,Private room,2,0.0,1.0,1.0,Real Bed,29.0,0.0,7,False,strict,10.0,10.0,1
13984657,20596797,1.0,False,True,True,True,Apartment,Private room,4,1.0,2.0,3.0,Real Bed,40.0,10.0,1,False,moderate,10.0,10.0,13
15164140,96218462,0.6,False,True,False,False,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,30.0,0.0,1,False,moderate,10.0,10.0,3
10967987,50919544,1.0,True,True,True,True,Bed & Breakfast,Private room,4,1.0,1.0,4.0,Real Bed,62.0,20.0,1,False,flexible,10.0,10.0,1
16077598,48129287,1.0,False,True,True,True,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,119.0,9.0,3,True,moderate,10.0,10.0,3
12275823,66134230,0.97,False,True,False,True,House,Private room,2,1.0,1.0,1.0,Real Bed,39.0,0.0,1,False,moderate,10.0,9.0,5
2182759,11130619,1.0,False,True,True,False,House,Private room,2,2.0,1.0,1.0,Real Bed,32.0,10.0,1,True,moderate,9.0,9.0,3
1003956,1023326,1.0,False,True,False,True,House,Private room,2,1.0,1.0,1.0,Real Bed,27.0,10.0,1,True,strict,9.0,9.0,65
740645,3875553,1.0,False,True,False,True,House,Private room,2,1.0,1.0,2.0,Real Bed,24.0,10.0,1,True,strict,9.0,9.0,139
5846903,29788305,1.0,False,True,True,True,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,20.0,0.0,4,False,strict,10.0,10.0,21
10128245,30629100,1.0,False,True,True,True,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,50.0,5.0,4,False,strict,9.0,9.0,15
8996969,30629100,1.0,False,True,True,True,Other,Private room,2,1.0,0.0,1.0,Real Bed,26.0,0.0,6,False,strict,8.0,9.0,11
14632431,441384,1.0,True,True,False,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,22.0,0.0,1,False,flexible,10.0,10.0,16
6374336,31264142,1.0,False,True,True,True,House,Private room,4,1.0,1.0,2.0,Real Bed,70.0,25.0,1,True,strict,9.0,9.0,3
10698388,31520005,1.0,False,True,True,True,House,Private room,2,1.5,1.0,1.0,Real Bed,45.0,0.0,1,False,moderate,10.0,10.0,6
15940714,103467291,1.0,False,True,True,False,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,95.0,0.0,1,False,moderate,10.0,9.0,2
7506390,39135200,1.0,False,True,False,True,House,Private room,2,1.0,1.0,1.0,Real Bed,30.0,0.0,2,True,strict,9.0,9.0,4
4011657,17014014,1.0,False,True,True,True,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,100.0,15.0,2,False,strict,10.0,10.0,10
5975492,30629100,1.0,False,True,True,True,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,45.0,5.0,4,False,strict,8.0,10.0,45
207912,1023326,1.0,False,True,False,True,House,Private room,2,1.5,1.0,1.0,Real Bed,35.0,15.0,1,True,strict,9.0,9.0,48
15150101,73577900,0.9,False,True,True,True,Apartment,Entire home/apt,3,2.0,2.0,3.0,Real Bed,70.0,5.0,1,True,moderate,8.0,8.0,10
8947539,24755658,1.0,True,True,True,True,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,45.0,10.0,1,False,moderate,9.0,9.0,19
15391827,77470378,1.0,True,True,True,False,House,Private room,2,2.0,1.0,1.0,Real Bed,18.0,10.0,1,True,moderate,9.0,10.0,15
12921052,66093495,0.9,False,True,True,True,House,Entire home/apt,5,1.0,2.0,3.0,Real Bed,85.0,10.0,3,False,flexible,9.0,10.0,9
15409871,18035540,1.0,False,True,False,True,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,49.0,0.0,3,False,strict,10.0,10.0,1
13050352,8361720,1.0,False,True,False,True,House,Private room,1,1.0,1.0,1.0,Real Bed,32.0,7.0,1,False,flexible,10.0,10.0,1
15669169,6509768,1.0,False,True,True,True,House,Entire home/apt,6,2.0,4.0,4.0,Real Bed,130.0,30.0,2,False,moderate,10.0,10.0,1
14620552,61353730,1.0,False,True,True,True,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,36.0,0.0,5,True,moderate,9.0,10.0,5
1643082,7725449,1.0,False,True,False,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,26.0,16.0,4,False,strict,9.0,8.0,8
364017,2349744,0.98,False,True,True,True,House,Entire home/apt,16,2.5,6.0,8.0,Real Bed,175.0,10.0,3,False,moderate,9.0,9.0,40
200713,968464,1.0,False,True,False,True,House,Private room,1,2.0,1.0,1.0,Real Bed,16.0,0.0,3,False,strict,8.0,9.0,42
13831730,59793358,0.4,False,True,False,False,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,80.0,0.0,1,False,flexible,10.0,10.0,3
15797454,25629498,1.0,False,True,True,False,House,Private room,2,1.0,1.0,1.0,Real Bed,25.0,15.0,1,False,moderate,9.0,10.0,7
9898242,50907895,1.0,False,True,True,True,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,75.0,0.0,5,True,moderate,9.0,10.0,3
5274595,5319733,0.97,False,True,True,False,Apartment,Entire home/apt,2,1.0,0.0,1.0,Pull-out Sofa,70.0,0.0,1,True,strict,8.0,9.0,20
3734796,19090831,1.0,False,True,True,True,House,Entire home/apt,5,1.5,3.0,3.0,Real Bed,164.0,10.0,7,True,strict,10.0,9.0,5
16973740,113553365,1.0,False,True,True,False,House,Private room,2,1.0,1.0,1.0,Real Bed,24.0,15.0,1,False,flexible,10.0,8.0,1
9108443,28886982,1.0,False,True,True,True,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,105.0,0.0,5,False,strict,10.0,10.0,1
15411682,98707379,0.9,False,True,False,True,House,Private room,1,1.5,1.0,1.0,Real Bed,18.0,10.0,1,True,flexible,9.0,9.0,3
13969729,82437746,1.0,False,True,False,False,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,100.0,10.0,1,False,strict,9.0,9.0,4
16053214,104529827,1.0,False,True,True,True,House,Private room,1,1.0,1.0,1.0,Real Bed,23.0,21.0,1,True,strict,10.0,10.0,6
7793368,19342820,0.97,False,True,True,False,House,Private room,2,1.0,1.0,1.0,Real Bed,35.0,0.0,1,True,flexible,8.0,9.0,90
13034630,4245635,1.0,False,True,False,False,House,Private room,2,1.5,1.0,2.0,Real Bed,28.0,0.0,1,False,strict,10.0,9.0,5
7939153,41868408,1.0,False,True,True,False,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,35.0,15.0,3,True,strict,8.0,10.0,1
16046569,53253362,1.0,False,True,True,True,House,Private room,4,1.0,1.0,1.0,Pull-out Sofa,50.0,10.0,1,False,moderate,10.0,10.0,6
11328786,59275110,1.0,False,True,False,True,House,Private room,2,2.0,1.0,1.0,Real Bed,35.0,10.0,1,False,moderate,10.0,10.0,2
9885757,35289461,1.0,False,True,True,True,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,49.0,25.0,1,False,moderate,10.0,9.0,8
15522590,99792416,1.0,False,True,True,True,House,Private room,2,0.5,1.0,2.0,Real Bed,20.0,15.0,1,False,moderate,10.0,9.0,2
13844392,41301837,0.95,False,True,True,True,Apartment,Entire home/apt,5,1.0,1.0,2.0,Real Bed,70.0,0.0,1,False,flexible,9.0,9.0,19
